filename,Descriptors__MaxAbsEStateIndex,Descriptors__MinAbsEStateIndex,Descriptors__MinEStateIndex,Descriptors__qed,Descriptors__SPS,Descriptors__MaxPartialCharge,Descriptors__MinPartialCharge,Descriptors__BCUT2D_MWHI,Descriptors__BCUT2D_LOGPLOW,Descriptors__BCUT2D_MRLOW,Descriptors__AvgIpc,Descriptors__BalabanJ,Descriptors__BertzCT,Descriptors__Chi4v,Descriptors__Ipc,Descriptors__Kappa2,Descriptors__PEOE_VSA6,Descriptors__PEOE_VSA7,Descriptors__PEOE_VSA9,Descriptors__SMR_VSA10,Descriptors__SMR_VSA2,Descriptors__SMR_VSA6,Descriptors__SMR_VSA7,Descriptors__SlogP_VSA1,Descriptors__SlogP_VSA12,Descriptors__SlogP_VSA3,Descriptors__SlogP_VSA6,Descriptors__EState_VSA10,Descriptors__EState_VSA8,Descriptors__VSA_EState10,Descriptors__VSA_EState5,Descriptors__VSA_EState6,Descriptors__VSA_EState8,Descriptors__FractionCSP3,Descriptors__NHOHCount,Descriptors__fr_Al_COO,Descriptors__fr_C_O_noCOO,Descriptors3D__Eccentricity,Descriptors3D__InertialShapeFactor,Descriptors3D__NPR2,Descriptors3D__PMI1,Descriptors3D__PMI2,Descriptors3D__SpherocityIndex
CdAc2,10.6316062,1.475331633,-2.913382818,0.432505933,21.33333333,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,0.915675673,805.165412,4.713868964,0.0,0.0,0.0,11.93861058,0.0,0.0,0.0,5.374247651,0.0,34.73001344,0.0,9.589074368,5.374247651,-2.891553704,-2.950663265,0.0,-5.826765637,0.5,0,2,2,0.996235718,0.011335636,0.985474748,86.93598929,988.3212212,0.079865904
CdAc2HDA2,13.74600886,3.620084767,-11.27933243,0.057906349,49.6744186,0.0,0.0,0.0,0.0,0.0,0.668590199,9.675815523,38022.40646,6.268602925,1.78e+37,33.15413751,64.68718345,0.0,0.0,11.93861058,0.0,12.99371937,0.0,11.59901133,0.0,32.26361533,0.0,9.589074368,5.374247651,-11.27933243,-7.240169533,0.0,-31.52430877,0.944444444,4,2,2,0.9998067,0.000557244,0.993403422,1782.709006,90073.26001,0.025190715
CdMA2,13.1379485,2.891659858,-5.318454875,0.09449555,46.54545455,0.0,0.0,0.0,0.0,0.0,3.283778915,7.398073296,9693.10241,2.126860664,3782230000000000.0,28.10181563,39.19548384,0.0,0.0,11.93861058,0.0,0.0,0.0,5.374247651,0.0,34.73001344,0.0,9.589074368,5.374247651,-4.92009224,-5.783319715,0.0,-8.450574431,0.928571429,0,2,2,0.988368707,0.000120718,0.858538248,7111.912796,40149.82128,0.023840098
CdMe2,6.654097222,2.118125,-2.528333333,0.348258198,45.33333333,0.0,0.0,0.0,0.0,0.0,1.143155878,3.746417931,7310.862867,0.0,27.43574108,2.922077922,0.0,0.0,0.0,0.0,0.0,0.0,8.82224283,0.0,0.0,24.23576058,0.0,0.0,0.0,-2.528333333,0.0,0.0,0.0,1.0,0,0,0,0.999178064,0.155946398,0.999984571,6.412360809,158.1854325,0.171416451
CdOA2,13.2802039,2.769846851,-5.321204135,0.043292931,46.82926829,0.0,0.0,0.0,0.0,0.0,0.702995813,7.64601741,10653.82631,2.376860664,2.33e+29,35.53792425,77.43303325,12.7458498,0.0,11.93861058,0.0,0.0,24.20828698,5.374247651,0.0,34.73001344,24.20828698,9.589074368,5.374247651,-5.00915323,-5.880899434,-11.12102585,-8.456845708,0.833333333,0,2,2,0.982970407,5.79e-05,0.845828895,14612.7411,67259.55054,0.044656093
CdSA2,13.338911,3.019250844,-5.562508986,0.052528585,48.3902439,0.0,0.0,0.0,0.0,0.0,0.67928869,7.75069023,10698.96759,2.376860664,4.94e+32,36.05546284,90.17888305,0.0,0.0,11.93861058,0.0,0.0,0.0,5.374247651,0.0,34.73001344,0.0,9.589074368,5.374247651,-5.108117865,-6.038501689,0.0,-8.588543291,0.944444444,0,2,2,0.982180093,5.07e-05,0.814852771,16081.22709,69722.6787,0.010351801
Ce-AN,14.38638117,0.380138889,-14.38638117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.340808883,9.776225103,74292.53155,8.465828151,1701861.69,10.92605568,0.0,0.0,0.0,0.0,-0.905383182,0.0,60.68590961,12.24529069,0.0,6.312836135,0.0,60.68590961,6.312836135,-14.38638117,0.0,0.0,0.0,0.0,8,0,0,0.621717083,0.000311549,0.895010263,2872.772316,3282.716001,0.585577125
CeAc3,11.14200869,1.910735282,-5.170455247,0.460304437,21.0,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,2.108043708,15135.93964,6.272236342,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,2.854241178,0.0,14.38361155,0.0,14.38361155,2.854241178,-5.170455247,-5.732205845,0.0,-9.890783022,0.5,0,3,3,0.829633979,0.000624121,0.575300762,921.7776518,949.833592,0.105453486
CeOA3,14.56984882,3.005323144,-8.556576761,0.044996474,47.1147541,0.0,0.0,0.0,0.0,0.0,0.678495076,9.929108601,22356.60814,4.130904145,2.69e+55,51.63923143,116.1495499,19.1187747,0.0,17.90791586,0.0,0.0,36.31243048,2.854241178,0.0,14.38361155,36.31243048,14.38361155,2.854241178,-8.556576761,-11.53611096,-18.1719537,-13.12323021,0.833333333,0,3,3,0.870615956,8.49e-06,0.603045095,71052.58844,87095.76044,0.11774786
CeTFA,11.78638535,3.109490741,-6.250455247,0.373542976,12.0,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,3.37180722,15135.93964,7.153438123,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,2.854241178,0.0,14.38361155,0.0,53.89734698,2.854241178,-6.250455247,-9.834246662,0.0,0.0,0.5,0,3,3,0.840722929,0.000180892,0.547905127,3028.906436,3064.928731,0.124548536
Co(acac)2,11.59823421,1.05446901,-3.36257033,0.569367061,30.66666667,0.0,0.0,0.0,0.0,0.0,2.474203405,5.891044443,7403.329518,0.632826421,304534.8519,7.248797151,0.0,0.0,0.0,11.56648989,0.0,0.0,23.62247324,0.0,0.0,32.63639346,23.62247324,9.589074368,7.698956534,-1.05446901,-6.637467334,-3.103258115,-13.37267601,0.4,0,0,2,0.952064117,0.001145613,0.700447383,611.4169695,1400.024378,0.043267566
Co(acac)3,12.12739435,1.951637745,-4.240568311,0.541699614,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,1.3787298,101524842.2,9.962300171,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,40.5651913,35.43370985,14.38361155,0.0,-4.240568311,-12.45934645,-5.854913234,-22.5278197,0.4,0,0,3,0.668187405,0.000421152,0.754249581,1790.91847,1815.607804,0.641073888
CoAc2,10.5712937,0.756759259,-2.973695318,0.410657199,20.88888889,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,0.265310002,805.165412,4.337565132,0.0,0.0,0.0,11.93861058,0.0,0.0,0.0,7.698956534,0.0,24.93743692,0.0,9.589074368,7.698956534,-0.756759259,-3.16510771,0.0,-5.947390637,0.5,0,2,2,0.994881926,0.011857153,0.999256037,84.27453364,833.4148745,0.097842173
CoBr(PPh3)3,10.6026718,1.552961092,-8.596366764,0.0,74.44067797,0.0,0.0,0.0,0.0,0.0,0.623531178,2.234197128,4110.909348,81.6873211,2.8500000000000002e+32,21.92874034,0.0,0.0,0.0,17.98363674,0.0,0.0,319.6497009,14.16818194,17.98363674,9.513031969,0.0,61.68413503,14.16818194,3.781644581,-25.78910029,-80.73401323,0.0,0.0,0,0,0,0.578324465,7.56e-05,0.832270604,11004.78022,11226.86713,0.690440374
CoCl(PPh3)3,10.56486316,1.58073887,-8.747601332,0.0,74.44067797,0.0,0.0,0.0,0.0,0.0,0.623531178,2.234197128,4110.909348,73.98679428,2.8500000000000002e+32,21.80393492,0.0,0.0,0.0,17.98363674,0.0,0.0,319.6497009,10.14632645,17.98363674,10.40023906,0.0,59.49363447,0.0,0.0,-26.242804,-82.64456879,0.0,0.0,0,0,0,0.619700201,7.59e-05,0.801400033,10554.18289,10776.89387,0.695477261
CoFA2,9.609346419,0.415509259,-1.309027778,0.386515369,10.85714286,0.0,0.0,0.0,0.0,0.0,1.628673776,3.102825942,6485.313159,0.150779291,65.14695103,5.446493506,0.0,0.0,0.0,12.89654501,0.0,0.0,0.0,7.698956534,0.0,24.93743692,0.0,9.589074368,7.698956534,-0.415509259,0.0,0.0,0.0,0.0,0,0,2,0.977637121,0.012058259,0.981164875,81.36869838,379.6314633,0.135483916
CoI(PPh3)3,10.62461624,0.181236376,-8.508588987,0.100316163,24.47457627,0.0,0.0,0.0,0.0,0.0,0.623531178,2.234197128,4110.909348,88.87375606,2.8500000000000002e+32,17.61686782,0.0,0.0,0.0,65.7244958,0.0,0.0,271.9088418,68.1562392,17.98363674,8.085115768,271.9088418,61.68413503,0.0,0.181236376,-25.52576696,-79.62511119,0.0,0.0,0,0,0,0.529871038,7.42e-05,0.863951614,11639.1007,11856.94843,0.680472946
CoOA2,13.2198914,2.118575581,-5.340898013,0.059248165,46.73170732,0.0,0.0,0.0,0.0,0.0,0.702995813,7.64601741,10653.82631,1.382642977,2.33e+29,35.1243525,77.43303325,12.7458498,0.0,11.93861058,0.0,0.0,24.20828698,7.698956534,0.0,24.93743692,24.20828698,9.589074368,7.698956534,-2.118575581,-6.095343879,-11.15037904,-8.461670708,0.833333333,0,2,2,0.986506693,6.94e-05,0.869958193,12526.5702,66561.99666,0.049981583
CoTFA,11.72592415,1.767384732,-4.897303241,0.513590923,16.4,0.0,0.0,0.0,0.0,0.0,1.70846366,2.094988049,32501.96334,2.155571867,732.93091,2.579444358,0.0,0.0,0.0,11.93861058,0.0,0.0,0.0,7.698956534,0.0,20.99290345,0.0,26.34249029,14.77393265,-3.844502315,-3.534769463,0.0,0.0,0.5,0,2,2,0.996361177,0.003734781,0.974752062,260.9930856,2984.854401,0.078774939
Co[N(SiMe3)2]2,8.302500079,1.285277778,-7.867550863,0.526386885,51.47368421,0.0,0.0,0.0,0.0,0.0,2.666381697,10.94499744,8463.723345,9.475764405,3724668166.0,6.191516877,0.0,0.0,0.0,32.94184351,0.0,0.0,6.559463032,0.0,0.0,15.12752262,0.0,0.0,0.0,-2.727669753,0.0,0.0,-58.7187963,1.0,0,0,0,0.897640327,0.000615337,0.956932145,1555.13535,3376.586974,0.594366471
Cr(acac)3,12.13433879,1.934476175,-5.092736678,0.545738733,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,1.619068975,101524842.2,9.983772562,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,40.89864451,35.43370985,14.38361155,0.0,-5.092736678,-12.34601311,-5.808038234,-22.46011137,0.4,0,0,3,0.689554219,0.000411442,0.763403065,1855.431011,1955.778928,0.640404017
Cr-FC,11.71646007,0.544653486,-8.246778156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674336912,4.840504382,54249.33079,3.525512293,510905.3237,6.190559478,0.0,0.0,0.0,4.566191341,0.0,7.037952459,35.77554503,0.0,0.0,38.49519506,0.0,23.26087412,4.736862954,0.0,0.0,-5.823499622,0.0,0.076923077,0,0,0,0.865459919,0.00085284,0.930107455,1090.59959,2024.788433,0.503779645
CsAc,10.11111111,0.569699074,-2.539930556,0.380749829,18.4,0.0,0.0,0.0,0.0,0.0,1.620335266,3.823378455,1399.239853,0.0,35.64737585,3.703043562,0.0,0.0,0.0,5.969305288,0.0,0.0,0.0,64.20637471,0.0,4.794537184,0.0,4.794537184,-2.539909252,-0.569699074,-1.05787037,0.0,-2.539930556,0.5,0,1,1,0.996350462,0.020790922,0.92080304,44.28870594,477.773857,0.164266559
CsSA,12.01849441,1.540465054,-5.227562226,0.351895841,47.04761905,0.0,0.0,0.0,0.0,0.0,2.976655768,7.83455278,3148.303661,0.488531036,13184637690.0,19.56841225,45.08944153,0.0,0.0,5.969305288,0.0,0.0,0.0,64.20637471,0.0,4.794537184,0.0,4.794537184,-2.539909252,-1.540465054,-2.105042345,0.0,-4.142020379,0.944444444,0,1,1,0.999940419,0.003119596,0.992225463,318.062165,28910.81587,0.030985625
Cu(COH)2,6.463645833,0.029513889,-2.647569444,0.409927639,32.0,0.0,0.0,0.0,0.0,0.0,1.553673985,3.436534825,6476.308257,0.051798463,100.988809,4.439480519,0.0,0.0,0.0,0.0,0.0,14.07590492,0.0,0.0,0.0,23.25467612,0.0,0.0,7.638379114,0.029513889,0.0,0.0,0.0,1.0,0,0,0,0.99535954,0.027207819,0.921880417,33.88292273,324.6118305,0.117781863
Cu(S2CNEt2)2,7.854204486,0.158755197,-3.650182981,0.431241899,34.11764706,0.0,0.0,0.0,0.0,0.0,2.562229128,6.232213247,7532.901222,4.86849457,6121124.392,10.87952623,0.0,0.0,0.0,53.43685295,0.0,25.98743874,0.0,0.0,24.43574689,33.07534679,0.0,0.0,0.0,10.17153282,0.0,0.0,-28.97191679,0.8,0,0,0,0.988901749,0.001303294,0.909074725,697.5206679,4267.983502,0.149265505
Cu(acac)2,11.59128977,0.403023432,-3.369514774,0.440324224,30.93333333,0.0,0.0,0.0,0.0,0.0,2.474203405,5.891044443,7403.329518,0.592100861,304534.8519,7.260046078,0.0,0.0,0.0,11.56648989,0.0,0.0,23.62247324,0.0,0.0,32.84375048,23.62247324,9.589074368,7.638379114,-0.403023432,-6.71302289,-3.134508115,-13.4178149,0.4,0,0,2,0.955225476,0.001158651,0.7123816,614.8369322,1480.330642,0.045379789
Cu-PPC,8.835108182,0.109761432,-4.935243056,0.599164286,36.38095238,0.0,0.0,0.0,0.0,0.0,3.426948814,2.411183121,36414.17323,4.882649494,541622995.6,4.717795956,0.0,0.0,0.0,12.38130444,0.0,12.99371937,47.90332124,7.166865656,0.0,13.71694487,43.69918333,0.0,0.0,-4.935243056,0.0,-3.994660573,-15.82904384,0.375,0,0,0,0.878798862,0.000371839,0.620404059,1668.476525,2169.208205,0.165799009
CuAc,9.939236111,1.363425926,-2.711805556,0.369484183,18.4,0.0,0.0,0.0,0.0,0.0,1.620335266,3.823378455,1399.239853,0.0,35.64737585,2.240139721,0.0,0.0,0.0,5.969305288,0.0,0.0,0.0,3.819189557,0.0,21.13702476,0.0,4.794537184,20.16167713,3.847106481,-1.363425926,0.0,-2.711805556,0.5,0,1,1,0.987531753,0.019717767,0.854021635,43.31228879,234.9742476,0.199283439
CuAc2,10.5556687,0.203703704,-2.989320318,0.388578368,21.33333333,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,0.239981927,805.165412,4.349270112,0.0,0.0,0.0,11.93861058,0.0,0.0,0.0,7.638379114,0.0,25.20537137,0.0,9.589074368,7.638379114,-0.203703704,-3.220663265,0.0,-5.978640637,0.5,0,2,2,0.995369902,0.010930454,0.911261275,83.36902511,790.3889386,0.054893228
CuCl(PPh3)3,10.55986316,1.584211092,-8.778851332,0.0,74.44067797,0.0,0.0,0.0,0.0,0.0,0.623531178,2.234197128,4110.909348,67.89016639,2.8500000000000002e+32,21.81245909,0.0,0.0,0.0,17.85634233,0.0,0.0,319.6497009,10.09800782,17.85634233,10.60663217,0.0,59.44531584,0.0,0.0,-26.336554,-82.90644379,0.0,0.0,0,0,0,0.637857941,7.26e-05,0.786872871,10837.28405,11072.5444,0.672726697
CuOA,11.8085914,2.359027058,-4.914646577,0.238736092,45.52380952,0.0,0.0,0.0,0.0,0.0,2.970746662,7.71192955,3127.979942,0.551970939,6964441628.0,17.78016609,38.71651662,6.372924901,0.0,5.969305288,0.0,0.0,12.10414349,3.819189557,0.0,21.13702476,12.10414349,4.794537184,20.16167713,3.998343041,-2.359027058,-5.107988406,-4.089714343,0.833333333,0,1,1,0.999522697,0.001549808,0.979795109,632.2041721,20050.83124,0.044997668
CuOA2,13.2042664,1.369721268,-5.346000054,0.045318782,46.82926829,0.0,0.0,0.0,0.0,0.0,0.702995813,7.64601741,10653.82631,1.343923804,2.33e+29,35.13727599,77.43303325,12.7458498,0.0,11.93861058,0.0,0.0,24.20828698,7.638379114,0.0,25.20537137,24.20828698,9.589074368,7.638379114,-1.369721268,-6.150899434,-11.1579835,-8.462920708,0.833333333,0,2,2,0.98655682,6.97e-05,0.869739468,12482.1615,66432.02326,0.049757099
CuSA2,13.2629735,1.437432205,-5.574658986,0.054891376,48.3902439,0.0,0.0,0.0,0.0,0.0,0.67928869,7.75069023,10698.96759,1.343923804,4.94e+32,35.65476567,90.17888305,0.0,0.0,11.93861058,0.0,0.0,0.0,7.638379114,0.0,25.20537137,0.0,9.589074368,7.638379114,-1.437432205,-6.308501689,0.0,-8.594618291,0.944444444,0,2,2,0.985405374,6.01e-05,0.838473012,13945.57746,68691.73759,0.016899087
CuTB,7.480462963,0.180208333,-0.473072562,0.497201657,16.0,0.0,0.0,0.0,0.0,0.0,2.231935164,3.595120711,1863.742249,0.58100395,1763.22878,3.714103129,0.0,0.0,0.0,17.2685011,0.0,0.0,35.77554503,0.0,12.21787344,20.16167713,30.21209354,0.0,32.37955058,9.024129464,0.0,-2.213535525,0.0,0.0,0,0,0,0.99183482,0.005003365,0.872656207,174.4138774,1193.478683,0.000305788
DADS,7.376592026,0.23662037,-2.45699641,0.332147438,29.0,0.057868667,-0.102225743,33.11459931,-1.638788847,1.825220383,2.237983468,4.890640335,328.5641942,0.75,3439.78059,7.18,33.69193944,0.0,8.224551337,21.58779595,0.0,11.40991377,25.16622142,0.0,21.58779595,0.0,25.16622142,0.0,0.0,0.0,0.0,-1.827258125,-2.033384564,0.333333333,0,0,0,0.992714266,0.007840624,0.935874427,119.3622387,927.0973851,0.094652616
DAS,7.328356481,0.127037037,-2.67650463,0.398136471,31.42857143,0.057838557,-0.153720184,32.16648967,-1.691429256,1.741044271,2.127489827,5.224796913,313.8076235,0.229639663,1940.270723,5.83,12.10414349,0.0,8.224551337,11.76188495,0.0,11.40991377,25.16622142,0.0,11.76188495,0.0,25.16622142,0.0,0.0,-0.127037037,0.0,-2.063544029,-2.183739607,0.333333333,0,0,0,0.992319453,0.012461699,0.952686501,76.44916523,588.7720578,0.14025364
DBDS,8.258803907,0.57663323,-2.443302981,0.580055419,24.5,0.0,0.0,0.0,0.0,0.0,2.659791469,2.492538775,879.1645129,4.405330086,1488685.285,6.93295941,0.0,0.0,0.0,26.26275144,0.0,0.0,71.55109006,0.0,0.0,10.54269039,60.42418708,0.0,0.0,-2.582498347,0.0,-7.009778243,0.0,0.142857143,0,0,0,0.987024395,0.001693567,0.91151347,538.2210688,3055.331776,0.125203606
DBS,8.176679422,0.155547997,-2.889024117,0.73742187,25.33333333,0.062591275,-0.152416463,32.16649127,-1.817827824,1.364618724,2.598389781,2.683923922,861.2741721,1.18891899,860586.6954,5.617541099,60.42418708,11.12690298,13.70758556,11.76188495,0.0,0.0,71.55109006,0.0,11.76188495,11.40991377,60.42418708,0.0,0.0,-0.155547997,0.0,-8.089643884,0.0,0.142857143,0,0,0,0.987297681,0.002446713,0.925108718,378.1026259,2201.554823,0.140308476
DBTU,7.739128992,0.780036376,-4.044716317,0.492632901,43.33333333,0.165793043,-0.362738636,32.09204625,-2.356469447,0.714770463,2.562428672,6.359326339,646.8394346,0.323734038,785963.4969,8.78354537,26.44963404,24.96372325,0.0,17.33031033,0.0,12.99371937,0.0,10.61962671,12.21787344,0.0,0.0,0.0,12.21787344,4.503360733,0.0,0.0,-15.4683573,0.888888889,2,0,0,0.995047293,0.003485869,0.910693644,261.2529952,2393.512394,0.059948104
DDOABr,9.147783286,1.519491625,-7.085880965,0.0,71.4,0.0,0.0,0.0,0.0,0.0,0.622799422,9.33080016,3467.545534,1.346135164,6.620000000000001e+38,29.50907279,0.0,0.0,0.0,16.14720974,0.0,26.94537317,0.0,0.0,16.14720974,0.0,0.0,0.0,0.0,1.519491625,0.0,0.0,-33.85292838,1.0,0,0,0,0.999051357,0.000251175,0.977138607,3890.262665,87291.45308,0.026165675
DMAB,7.152777778,2.625,-4.125,0.291987382,58.0,0.291091412,-0.538102144,14.93430592,-3.033073214,-0.728402766,1.77318472,5.542725538,171.593463,0.0,312.0805106,1.355520674,0.0,0.0,8.224551337,7.871423268,4.007138173,13.9516538,0.0,4.80394749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.840277778,1.0,1,0,0,0.825018312,0.009613494,0.600786105,62.49404541,66.43984404,0.443397595
DPDS,7.882415018,0.153065949,-0.616576909,0.740883569,20.0,0.0,0.0,0.0,0.0,0.0,2.567394951,2.47586343,708.0541219,5.405330086,146084.7727,5.382107449,0.0,0.0,0.0,35.18649501,0.0,0.0,60.42418708,8.923743568,0.0,0.0,60.42418708,0.0,0.0,-1.233153817,0.0,-3.833676246,0.0,0.0,0,0,0,0.919256588,0.001019184,0.860162948,843.9718656,1844.117686,0.300465452
DPS,7.828647014,0.185619803,-0.550545267,0.686360414,20.61538462,0.063464376,-0.090105076,32.16657875,-1.702125181,1.407421193,2.536932571,2.712767403,690.9545331,1.293558654,89046.33324,4.147845471,48.0163972,24.16967483,13.70758556,11.76188495,0.0,0.0,60.42418708,0.0,11.76188495,0.0,70.21515403,0.0,0.0,0.571481481,0.0,-5.180060889,0.0,0.0,0,0,0,0.978371265,0.003077977,0.897289659,291.5193276,1264.534128,0.233197555
Dy(acac)3,12.13793962,1.920072883,-5.534601757,0.451951931,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,2.134133199,101524842.2,10.59913791,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,18.55785608,35.43370985,14.38361155,0.0,-5.534601757,-12.28724768,-5.783732678,-22.42500334,0.4,0,0,3,0.722879236,0.000307314,0.738651335,2403.575496,2569.421195,0.597471144
ETHC,11.64718947,2.260331633,-4.296990741,0.568482168,46.7,0.224205018,-0.281023399,35.49571273,-2.060492816,-0.114947288,2.33026301,6.849076736,530.6298959,0.317767714,37990.27785,5.722890921,26.44963404,24.34678969,0.0,16.84336666,0.0,0.0,0.0,0.0,11.60093989,4.794537184,0.0,4.794537184,0.0,5.044346498,-4.199498457,0.0,-7.622773762,0.875,0,0,1,0.943393048,0.00226142,0.809516654,357.9682293,873.6853673,0.206136967
Er(acac)3,12.135882,1.928303335,-5.282107426,0.447508242,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,1.975140934,101524842.2,10.57743767,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,18.87579406,35.43370985,14.38361155,0.0,-5.282107426,-12.32082793,-5.797621567,-22.44506507,0.4,0,0,3,0.719769015,0.000309613,0.740088857,2390.369577,2548.330672,0.600753087
ErAc3,11.12349017,1.943657092,-4.335393519,0.452809677,23.07692308,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,1.239830723,15135.93964,6.162428175,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,4.492182504,0.0,14.38361155,0.0,14.38361155,4.492182504,-4.335393519,-5.830971277,0.0,-9.946338577,0.5,0,3,3,0.830156939,0.000633034,0.587836758,928.6023845,979.0806408,0.110468835
ErTFA,11.77453349,3.035416667,-5.846696192,0.353189447,13.22727273,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,1.98310413,15135.93964,7.068285633,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,4.492182504,0.0,14.38361155,0.0,53.89734698,4.492182504,-5.415393519,-9.933012094,0.0,0.0,0.5,0,3,3,0.851470164,0.000187123,0.562034464,3003.555779,3219.092377,0.120537747
Eu(acac)3,12.14102604,1.907727204,-5.913343254,0.46187868,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,2.490384431,101524842.2,10.86013413,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,14.36552739,35.43370985,14.38361155,0.0,-5.913343254,-12.23687731,-5.762899345,-22.39491075,0.4,0,0,3,0.702731786,0.000295266,0.725800444,2458.126371,2507.691321,0.608124968
EuAc3,11.13506425,1.923080961,-4.857307099,0.457971177,21.69230769,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,1.623319468,15135.93964,6.448583138,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,-0.018084165,0.0,14.38361155,0.0,14.38361155,-0.018084165,-4.857307099,-5.769242882,0.0,-9.911616355,0.5,0,3,3,0.828041463,0.000591813,0.577975521,976.6191044,1006.768848,0.106443673
EuOA3,14.56290437,3.006094749,-8.112896108,0.044992102,47.26229508,0.0,0.0,0.0,0.0,0.0,0.678495076,9.929108601,22356.60814,3.518041678,2.69e+55,51.84495232,116.1495499,19.1187747,0.0,17.90791586,0.0,0.0,36.31243048,-0.018084165,0.0,14.38361155,36.31243048,14.38361155,-0.018084165,-8.112896108,-11.57314799,-18.17702333,-13.12406354,0.833333333,0,3,3,0.870293521,8.48e-06,0.605749831,71432.42088,87852.2624,0.119676894
EuTFA,11.7819409,3.081712963,-5.937307099,0.364460671,12.40909091,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,2.596492796,15135.93964,7.290296673,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,-0.018084165,0.0,14.38361155,0.0,53.89734698,-0.018084165,-5.937307099,-9.871283699,0.0,0.0,0.5,0,3,3,0.844548139,0.000174749,0.549538065,3144.723874,3227.285137,0.118607024
FAAc,7.101623205,0.230416667,-2.679354686,0.29357766,55.42857143,2.49234109,-0.64580632,16.36393374,-2.334817153,-0.106457274,2.116056353,2.865766949,309.4988677,0.0,1417.757756,8.872065343,0.0,0.0,6.851892117,12.28389229,0.0,0.0,0.0,11.11505008,0.0,0.0,0.0,0.0,9.905626171,0.0,-0.843055556,0.0,-2.679354686,0.333333333,6,1,0,0.978215113,0.008608768,0.800756115,93.0163464,358.7939623,0.048363836
FABr,6.74625,0.00125,-0.60474537,0.31170551,28.25,2.087975505,-0.55505098,79.90400005,-2.334816574,-0.106454929,1.843449565,4.09973106,122.1264024,0.0,75.58143215,12.42922438,0.0,0.0,0.0,23.1634868,0.943093339,0.0,0.0,11.11505008,16.84889979,0.0,0.0,0.0,17.79199313,2.637916667,0.0,0.0,0.0,0.0,4,0,0,0.998917281,0.044901979,0.953493543,21.23500021,435.2258518,0.000232948
Fe(S2CNEt2)3,8.185700639,0.191239607,-4.025319666,0.311713181,35.28,0.0,0.0,0.0,0.0,0.0,2.829464009,8.121766549,17333.1905,14.71079363,8653234200.0,15.19565488,0.0,0.0,0.0,80.15527942,0.0,38.98115811,0.0,0.0,36.65362033,41.07868111,0.0,0.0,0.0,15.25975293,0.0,0.0,-47.58922258,0.8,0,0,0,0.78209105,0.000160918,0.644803851,4007.027827,4146.173799,0.356881873
Fe(acac)2,11.60170643,1.380191799,-3.359098108,0.436139024,30.66666667,0.0,0.0,0.0,0.0,0.0,2.474203405,5.891044443,7403.329518,0.658703909,304534.8519,7.260046078,0.0,0.0,0.0,11.56648989,0.0,0.0,23.62247324,0.0,0.0,32.84375048,23.62247324,9.589074368,7.638379114,-1.380191799,-6.599689556,-3.087633115,-13.35010657,0.4,0,0,2,0.953168066,0.001155222,0.703827817,609.2576117,1417.837762,0.04292986
Fe(acac)3,12.12970916,1.946429411,-4.524624433,0.418035123,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,1.443598981,101524842.2,9.973035328,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,40.73128665,35.43370985,14.38361155,0.0,-4.524624433,-12.42156867,-5.839288234,-22.50525026,0.4,0,0,3,0.695701237,0.000453693,0.790171644,1741.645453,1915.827615,0.65634172
